Year,Incident cost,Description,Animal group,Property type,Property category,Service type,"Ward code
",Ward,Borough Code,Borough,Station,Postcode,Latitude,Longitude
2015,298,TO ASSIST RSPCA WITH FOX CUB STUCK IN CHIMNEY,Fox,House - single occupancy,Dwelling,Other animal assistance,E05000465,Lower Morden,E09000024,Merton,Sutton,SM4,NULL,NULL
2015,2980,HORSE FALLEN INTO SWIMMING  POOL,Horse,Other outdoor structures,Outdoor Structure,Animal rescue from water,E05000117,Darwin,E09000006,Bromley,Biggin Hill,TN14,51.3100692,0.077708109
2015,298,BIRD TRAPPED IN CHIMNEY,Bird,House - single occupancy,Dwelling,Other animal assistance,E05000520,Hampton,E09000027,Richmond upon Thames,Twickenham,TW12,NULL,NULL
2015,298,DOG STUCK IN GATE,Dog,Animal harm outdoors,Outdoor,Other animal assistance,E05000034,Heath,E09000002,Barking and Dagenham,Dagenham,RM9,51.55426942,0.146807173
2015,298,SMALL ANIMAL RESCUE,Dog,Canal/riverbank vegetation,Outdoor,Animal rescue from water,E05000218,Eltham North,E09000011,Greenwich,Eltham,SE9,51.45684315,0.049644779
2015,298,SMALL ANIMAL RESCUE,Unknown - Wild Animal,Converted Flat/Maisonette - Up to 2 storeys,Dwelling,Other animal assistance,E05000208,Southgate,E09000010,Enfield,Southgate,N21,NULL,NULL
2015,298,"PIGEON STUCK IN NETTING, ASSIST RSPCA",Bird,Mosque,Non Residential,Animal rescue from height,E05000288,Greenhill,E09000015,Harrow,Harrow,HA1,51.58912329,-0.33220625
2015,298,PIGEON TRAPPED IN NETTING,Bird,Dental surgery,Non Residential,Animal rescue from height,E05000106,Bickley,E09000006,Bromley,Bromley,BR2,51.39000475,0.04984696
2015,298,CAT TRAPPED IN ROOF,Cat,House - single occupancy,Dwelling,Other animal assistance,E05000356,Heston East,E09000018,Hounslow,Southall,TW5,NULL,NULL
2015,298,DOG WITH KARABINER STUCK IN MOUTH,Dog,Veterinary surgery,Non Residential,Other animal assistance,E05000184,Northolt Mandeville,E09000009,Ealing,Northolt,UB5,51.54516254,-0.37148485
2015,298,RUNNING CALL TO CAT STUCK ON ROOF,Cat,Converted Flat/Maisonette - Up to 2 storeys,Dwelling,Animal rescue from height,E05000264,Town,E09000013,Hammersmith and Fulham,Fulham,SW6,NULL,NULL
2015,298,KITTEN TRAPPED TUNNEL BEHIND BUILDING,Cat,Purpose Built Flats/Maisonettes - Up to 3 storeys,Dwelling,Other animal assistance,E05000181,Lady Margaret,E09000009,Ealing,Southall,UB1,NULL,NULL
2015,298,DOG TRAPPED IN TRAMPOLINE SPRINGS,Dog,Animal harm outdoors,Outdoor,Other animal assistance,E05000562,St Helier,E09000029,Sutton,Mitcham,SM5,51.38341105,-0.172974292
2015,596,CAT TRAPPED BETWEEN WALLS,Cat,Private garage,Non Residential,Other animal assistance,E05000519,"Ham, Petersham and Richmond Riverside",E09000027,Richmond upon Thames,Kingston,TW10,51.44053744,-0.319350843
2015,596,CAT TRAPPED BETWEEN WALLS,Cat,Private garage,Non Residential,Other animal assistance,E05000519,"Ham, Petersham and Richmond Riverside",E09000027,Richmond upon Thames,Kingston,TW10,51.44053744,-0.319350843
2015,298,CAT TRAPPED IN NETTING AT HEIGHT,Cat,Purpose Built Flats/Maisonettes - Up to 3 storeys,Dwelling,Animal rescue from height,E05011247,Loxford,E09000026,Redbridge,Ilford,IG1,NULL,NULL
2015,298,CAT STUCK ON RIVER BANK APPROX 7FT DOWN,Cat,River/canal,Outdoor,Animal rescue from water,E05011247,Loxford,E09000026,Redbridge,Ilford,IG1,51.55536568,0.067227654
2015,298,ABANDONED CALL VERIFIED AS COMING FROM PRIV SUB,Unknown - Domestic Animal Or Pet,Private Garden Shed,Non Residential,Other animal assistance,E05000310,Gooshays,E09000016,Havering,Harold Hill,RM3,51.60602205,0.21751414
2015,298,FOX WITH HEAD STUCK IN WALL,Fox,House - single occupancy,Dwelling,Other animal assistance,E05000557,Belmont,E09000029,Sutton,Sutton,SM2,NULL,NULL
2015,298,PIGEON TRAPPED IN NETTING,Bird,Common external bin storage area,Outdoor Structure,Animal rescue from height,E05000171,Cleveland,E09000009,Ealing,Ealing,W7,51.51799696,-0.330553877
2015,894,HORSE IN PRECARIOUS POSITION,Horse,Animal harm outdoors,Outdoor,Other animal assistance,E05004176,Waltham Abbey North East,E07000072,Epping Forest,Essex,EN9,51.68830354,-0.001752217
2015,298,DOG TRAPPED IN TRAMPOLINE,Dog,Domestic garden (vegetation not equipment),Outdoor,Other animal assistance,E05000441,Crofton Park,E09000023,Lewisham,Forest Hill,SE4,51.45126989,-0.033464738
2015,298,CAT TRAPPED  BETWEEN SPIKES,Cat,Purpose Built Flats/Maisonettes - 4 to 9 storeys,Dwelling,Other animal assistance,E05000487,Little Ilford,E09000025,Newham,Ilford,E12,NULL,NULL
2015,298,INJURED CAT TRAPPED IN BASEMENT,Cat,Purpose Built Flats/Maisonettes - 4 to 9 storeys,Dwelling,Animal rescue from below ground,E05009390,Campden,E09000020,Kensington and Chelsea,Kensington,W8,NULL,NULL
2015,298,FOX CAUGHT WITHIN FENCING,Fox,Fence,Outdoor Structure,Other animal assistance,E05000598,Hatch Lane,E09000031,Waltham Forest,Woodford,E4,51.61246903,0.007134444
2015,596,ASSIST RSPCA WITH  CAT STUCK ON ROOF,Cat,Converted Flat/Maisonettes - 3 or more storeys,Dwelling,Animal rescue from height,E05000216,Charlton,E09000011,Greenwich,East Greenwich,SE7,NULL,NULL
2015,298,SMALL ANIMAL RESCUE,Bird,Bridge,Outdoor Structure,Animal rescue from height,E05000095,Mapesbury,E09000005,Brent,West Hampstead,NW6,51.54690846,-0.203311321
2015,298,DOG IN PRECARIOUS POSITION ON ROOF,Dog,House - single occupancy,Dwelling,Other animal assistance,E05011224,East Wickham,E09000004,Bexley,Plumstead,DA16,NULL,NULL
2015,298,ASSIST RSPCA WITH CAT STUCK IN TREE,Cat,Tree scrub,Outdoor,Animal rescue from height,E05011223,Crook Log,E09000004,Bexley,Bexley,DA6,51.45727135,0.133989412
2015,298,DISABLED CAT STUCK IN TREE,Cat,Tree scrub,Outdoor,Animal rescue from height,E05000614,Fairfield,E09000032,Wandsworth,Battersea,SW18,51.46143974,-0.182125603
2015,298,CAT STUCK IN CHIMNEY,Cat,House - single occupancy,Dwelling,Other animal assistance,E05000250,Addison,E09000013,Hammersmith and Fulham,Hammersmith,W14,NULL,NULL
2015,298,DOG  TRAPPED  NEAR   RAILWAY  LINE,Dog,"Grassland, pasture, grazing etc ",Outdoor,Other animal assistance,E05000484,Forest Gate South,E09000025,Newham,Stratford,E7,51.55008928,0.030034329
2015,298,KITTEN STUCK ON CHIMNEY STACK,Cat,House - single occupancy,Dwelling,Animal rescue from height,E05000189,Southall Broadway,E09000009,Ealing,Southall,UB1,NULL,NULL
2015,298,MUNTJAC  DEER STUCK IN CANAL,Deer,Canal/riverbank vegetation,Outdoor,Animal rescue from water,E05000345,Yiewsley,E09000017,Hillingdon,Hillingdon,UB7,51.51239537,-0.475190822
2015,298,RUNNING CALL TO CAT STUCK UP TREE,Cat,Animal harm outdoors,Outdoor,Animal rescue from height,E05009331,St Peter's,E09000030,Tower Hamlets,Bethnal Green,E2,51.53085126,-0.052022869
2015,298,CAT TRAPPED IN GARAGE,Cat,Private garage,Non Residential,Other animal assistance,E05000326,Brunel,E09000017,Hillingdon,Hillingdon,UB8,51.52393015,-0.476405674
2015,298,ASSIST RSPCA WITH CAT UP TREE,Cat,Tree scrub,Outdoor,Animal rescue from height,E05009331,St Peter's,E09000030,Tower Hamlets,Bethnal Green,E2,51.53072725,-0.051595625
2015,298,DOG WITH LEG TRAPPED IN WIRE BASKET,Dog,House - single occupancy,Dwelling,Other animal assistance,E05000108,Bromley Common and Keston,E09000006,Bromley,Bromley,BR2,NULL,NULL
2015,298,FOX WITH HEAD STUCK IN PLASTIC BOX,Fox,Animal harm outdoors,Outdoor,Other animal assistance,E05000305,West Harrow,E09000015,Harrow,Northolt,HA2,51.57585787,-0.360170211
2015,298,BIRD WITH LEG TRAPPED IN TREE,Bird,House - single occupancy,Dwelling,Other animal assistance,E05000041,Village,E09000002,Barking and Dagenham,Dagenham,RM10,NULL,NULL
2015,298,KITTEN TRAPPED INSIDE KITCHEN UNIT,Cat,Converted Flat/Maisonettes - 3 or more storeys,Dwelling,Other animal assistance,E05000631,Bayswater,E09000033,Westminster,North Kensington,W11,NULL,NULL
2015,298,CAT TRAPPED BETWEEN WALL AND FENCE,Cat,Purpose Built Flats/Maisonettes - Up to 3 storeys,Dwelling,Other animal assistance,E05000616,Graveney,E09000032,Wandsworth,Tooting,SW17,NULL,NULL
2015,298,FOX WITH HEAD TRAPPED,Fox,House - single occupancy,Dwelling,Other animal assistance,E05000305,West Harrow,E09000015,Harrow,Northolt,HA2,NULL,NULL
2015,298,ASSIST RSPCA WITH CAT TRAPPED BETWEEN WALL AND SHED,Cat,Purpose Built Flats/Maisonettes - Up to 3 storeys,Dwelling,Other animal assistance,E05009371,De Beauvoir,E09000012,Hackney,Islington,N1,NULL,NULL
2015,298,BIRD TRAPPED BETWEEN WALL AND NETTING,Bird,Bridge,Outdoor Structure,Other animal assistance,E05000197,Edmonton Green,E09000010,Enfield,Edmonton,N9,51.62472259,-0.061110776
2015,298,CAT FALLEN AND TRAPPED BETWEEN WALLS,Cat,Purpose Built Flats/Maisonettes - 4 to 9 storeys,Dwelling,Other animal assistance,E05009375,Haggerston,E09000012,Hackney,Shoreditch,E2,NULL,NULL
2015,298,CAT UP TREE,Cat,House - single occupancy,Dwelling,Animal rescue from height,E05000440,Catford South,E09000023,Lewisham,Lewisham,SE6,NULL,NULL
2015,298,ASSIST RSPCA WITH PIGEON IN TREE,Bird,Woodland/forest - broadleaf/hardwood,Outdoor,Animal rescue from height,E05009330,St Katharine's & Wapping,E09000030,Tower Hamlets,Shadwell,E1W,51.50807458,-0.054825267
2015,298,PIGEON TRAPPED IN CHIMNEY,Bird,House - single occupancy,Dwelling,Animal rescue from height,E05000031,Eastbury,E09000002,Barking and Dagenham,Barking,IG11,NULL,NULL
2015,298,FOX CAUGHT IN NETTING,Fox,House - single occupancy,Dwelling,Other animal assistance,E05011488,West Thornton,E09000008,Croydon,Norbury,CR7,NULL,NULL
2015,298,KITTEN TRAPPED ON CHIMNEY,Cat,House - single occupancy,Dwelling,Animal rescue from height,E05000599,High Street,E09000031,Waltham Forest,Walthamstow,E17,NULL,NULL
2015,298,PARROT TRAPPED IN EXCAVATION,Bird,Other Dwelling,Dwelling,Other animal assistance,E05000637,Knightsbridge and Belgravia,E09000033,Westminster,Chelsea,SW7,NULL,NULL
2015,298,BIRD STUCK IN GUTTERING,Bird,Converted Flat/Maisonettes - 3 or more storeys,Dwelling,Animal rescue from height,E05000528,South Richmond,E09000027,Richmond upon Thames,Richmond,TW10,NULL,NULL
2015,298,CAT STUCK IN SHUTTERS,Cat,Single shop,Non Residential,Other animal assistance,E05000328,Charville,E09000017,Hillingdon,Hillingdon,UB4,51.53223858,-0.419986597
2015,298,CAT STUCK ON ROOF,Cat,Purpose Built Flats/Maisonettes - Up to 3 storeys,Dwelling,Other animal assistance,E05000600,Higham Hill,E09000031,Waltham Forest,Walthamstow,E17,NULL,NULL
2015,298,CAT  STUCK IN RAILINGS,Cat,Railings,Outdoor Structure,Other animal assistance,E05000422,Gipsy Hill,E09000022,Lambeth,West Norwood,SE27,51.42603358,-0.094273481
2015,298,KITTEN TRAPPED UNDER FLOORBOARD,Cat,Converted Flat/Maisonette - Up to 2 storeys,Dwelling,Other animal assistance,E05000260,Parsons Green and Walham,E09000013,Hammersmith and Fulham,Fulham,SW6,NULL,NULL
2015,894,KITTEN TRAPPED UNDER FLOOR BOARDS,Cat,Converted Flat/Maisonette - Up to 2 storeys,Dwelling,Animal rescue from below ground,E05000260,Parsons Green and Walham,E09000013,Hammersmith and Fulham,Fulham,SW6,NULL,NULL
2015,298,SMALL ANIMAL RESCUE,Dog,Other outdoor structures,Outdoor Structure,Other animal assistance,E05000446,Ladywell,E09000023,Lewisham,Lewisham,SE4,51.45606832,-0.023614399
2015,298,ASSIST RSPCA WITH BIRD RESCUE,Bird,Hotel/motel,Other Residential,Animal rescue from height,E05000428,St Leonard's,E09000022,Lambeth,Norbury,SW16,51.42776684,-0.128711366
2015,298,FOX TRAPPED BETWEEN WALL AND FENCE,Fox,House - single occupancy,Dwelling,Other animal assistance,E05000285,Belmont,E09000015,Harrow,Stanmore,HA7,NULL,NULL
2015,298,DOG ON RIVERBANK,Dog,Animal harm outdoors,Outdoor,Animal rescue from water,E05000259,Palace Riverside,E09000013,Hammersmith and Fulham,Fulham,SW6,51.46743721,-0.211330927
2015,596,TWO CATS STUCK IN WALL CAVITY,Cat,House - single occupancy,Dwelling,Other animal assistance,E05000181,Lady Margaret,E09000009,Ealing,Southall,UB6,NULL,NULL
2015,298,BIRD TRAPPED IN ROOF,Bird,Pub/wine bar/bar,Non Residential,Animal rescue from height,E05009385,Stoke Newington,E09000012,Hackney,Stoke Newington,N16,51.55909964,-0.074491119
2015,298,BIRD TRAPPED IN CHIMNEY,Bird,House - single occupancy,Dwelling,Other animal assistance,E05011245,Hainault,E09000026,Redbridge,Hainault,IG7,NULL,NULL
2015,298,PIGEON WITH LEGS TRAPPED IN NETTING,Bird,Bridge,Outdoor Structure,Animal rescue from height,E05011106,North Bermondsey,E09000028,Southwark,Dockhead,SE16,51.49639606,-0.068606134
2015,298,CAT LOCKED IN UNOCCUPIED FLAT,Cat,Purpose Built Flats/Maisonettes - 4 to 9 storeys,Dwelling,Other animal assistance,E05000259,Palace Riverside,E09000013,Hammersmith and Fulham,Fulham,SW6,NULL,NULL
2015,298,DOG STUCK BETWEEN SEATS IN CAR,Dog,Car,Road Vehicle,Other animal assistance,E05000177,Greenford Broadway,E09000009,Ealing,Southall,UB6,51.53196536,-0.362684847
2015,596,ASSIST RSPCA WITH SEAGULL IN NETTING,Bird,Park,Outdoor,Animal rescue from height,E05000130,Camden Town with Primrose Hill,E09000007,Camden,Euston,NW1,51.53886197,-0.161636575
2015,298,TORTOISE TRAPPED,Tortoise,Domestic garden (vegetation not equipment),Outdoor,Other animal assistance,E05000411,St James,E09000021,Kingston upon Thames,New Malden,KT3,51.39311556,-0.250252708
2015,298,DOG STUCK ON BAY WINDOW,Dog,House - single occupancy,Dwelling,Animal rescue from height,E05000256,Hammersmith Broadway,E09000013,Hammersmith and Fulham,Hammersmith,W6,NULL,NULL
2015,298,DOG TRAPPED IN UNDERGROWTH/BRAMBLES,Dog,"Grassland, pasture, grazing etc ",Outdoor,Other animal assistance,E05000215,Blackheath Westcombe,E09000011,Greenwich,East Greenwich,SE3,51.47718008,0.011500176
2015,298,DOG WITH HEAD STUCK IN WINE WRACK,Dog,House - single occupancy,Dwelling,Other animal assistance,E05000518,Fulwell and Hampton Hill,E09000027,Richmond upon Thames,Twickenham,TW11,NULL,NULL
2015,298,FOX TRAPPED BY METAL RAILING,Fox,Domestic garden (vegetation not equipment),Outdoor,Other animal assistance,E05000428,St Leonard's,E09000022,Lambeth,Norbury,SW16,51.42395352,-0.133196661
2015,298,DOG IN PRECARIOUS POSITION,Dog,Purpose Built Flats/Maisonettes - Up to 3 storeys,Dwelling,Animal rescue from height,E05009380,Lea Bridge,E09000012,Hackney,Stoke Newington,E5,NULL,NULL
2015,298,CAT TRAPPED IN ENGINE OF CAR,Cat,Car,Road Vehicle,Other animal assistance,E05000142,Regent's Park,E09000007,Camden,Euston,NW1,51.5271148,-0.135251843
2015,298,RUNNING CALL TO CAT IN TREE,Cat,Hedge,Outdoor,Animal rescue from height,E05000332,Hillingdon East,E09000017,Hillingdon,Hillingdon,UB10,51.54591854,-0.447793805
2015,298,CAT ON ROOF,Cat,Gym,Non Residential,Animal rescue from height,E05000136,Haverstock,E09000007,Camden,Kentish Town,NW1,51.54392,-0.151596905
2015,298,SQUIRRELL TRAPPED IN GUTTER,Squirrel,House - single occupancy,Dwelling,Other animal assistance,E05000311,Hacton,E09000016,Havering,Hornchurch,RM12,NULL,NULL
2015,298,INJURED CAT ON OTHER SIDE OF FENCE,Cat,Fence,Outdoor Structure,Other animal assistance,E05000038,River,E09000002,Barking and Dagenham,Dagenham,RM9,51.53059305,0.147669046
2015,298,RAVEN TRAPPED IN FENCING,Bird,Fence,Outdoor Structure,Other animal assistance,E05000256,Hammersmith Broadway,E09000013,Hammersmith and Fulham,Hammersmith,W6,51.49514274,-0.231438641
2015,298,PIGEON CAUGHT IN NETTING,Bird,Animal harm outdoors,Outdoor,Other animal assistance,E05011116,South Bermondsey,E09000028,Southwark,Dockhead,SE16,51.49644626,-0.070015908
2015,298,DOG TRAPPED ON  LEDGE,Dog,Converted Flat/Maisonettes - 3 or more storeys,Dwelling,Animal rescue from height,E05000269,Crouch End,E09000014,Haringey,Hornsey,N8,NULL,NULL
2015,298,CAT STUCK ON HOUSE ROOF,Cat,House - single occupancy,Dwelling,Animal rescue from height,E05000173,Ealing Broadway,E09000009,Ealing,Ealing,W13,NULL,NULL
2015,298,KITTEN TRAPPED DOWN FOX HOLE,Cat,Domestic garden (vegetation not equipment),Outdoor,Animal rescue from below ground,E05011245,Hainault,E09000026,Redbridge,Hainault,IG7,51.61444301,0.117968359
2015,298,CAT IN RIVER,Cat,River/canal,Outdoor,Animal rescue from water,E05000362,Isleworth,E09000018,Hounslow,Heston,TW7,51.47098934,-0.334085006
2015,298,CAT TRAPPED BETWEEN FENCE AND HOUSE,Cat,House - single occupancy,Dwelling,Other animal assistance,E05011224,East Wickham,E09000004,Bexley,Plumstead,DA16,NULL,NULL
2015,298,DOG STUCK ON ROOF,Dog,House - single occupancy,Dwelling,Animal rescue from height,E05000411,St James,E09000021,Kingston upon Thames,New Malden,KT3,NULL,NULL
2015,298,DOG IN DISTRESS IN POND,Dog,River/canal,Outdoor,Other animal assistance,E05000456,Cannon Hill,E09000024,Merton,New Malden,SW20,51.40184967,-0.217585305
2015,298,BIRD TRAPPED IN CHIMNEY,Bird,House - single occupancy,Dwelling,Other animal assistance,E05000063,Woodhouse,E09000003,Barnet,Finchley,N12,NULL,NULL
2015,298,CAT TRAPPED IN GUTTER,Cat,Pipe or drain,Outdoor Structure,Other animal assistance,E05000516,Barnes,E09000027,Richmond upon Thames,Hammersmith,SW13,51.47497457,-0.246575519
2015,298,DUCKLINGS STUCK IN DRAIN PIPE,Bird,Purpose Built Flats/Maisonettes - 4 to 9 storeys,Dwelling,Animal rescue from below ground,E05000133,Frognal and Fitzjohns,E09000007,Camden,West Hampstead,NW3,NULL,NULL
2015,298,CAT STUCK IN CHIMNEY,Cat,House - single occupancy,Dwelling,Animal rescue from height,E05000134,Gospel Oak,E09000007,Camden,Kentish Town,NW3,NULL,NULL
2015,298,CAT TRAPPED IN CAR ENGINE,Cat,Car,Road Vehicle,Other animal assistance,E05000273,Hornsey,E09000014,Haringey,Hornsey,N8,51.59039812,-0.126944673
2015,298,CAT TRAPPED IN RAILINGS,Cat,Railings,Outdoor Structure,Other animal assistance,E05000174,Ealing Common,E09000009,Ealing,Ealing,W5,51.50510817,-0.300924222
2015,596,KITTEN TRAPPED IN RUBBISH,Cat,Tree scrub,Outdoor,Animal rescue from height,E05011229,St. Mary's & St. James,E09000004,Bexley,Sidcup,DA14,51.41887352,0.125439539
2015,298,CAT WITH PAW TRAPPED IN WINDOW,Cat,Purpose Built Flats/Maisonettes - 4 to 9 storeys,Dwelling,Other animal assistance,E05000286,Canons,E09000015,Harrow,Stanmore,HA7,NULL,NULL
2015,298,SMALL DEER STUCK IN FENCING,Deer,Fence,Outdoor Structure,Other animal assistance,E05000195,Chase,E09000010,Enfield,Enfield,EN2,51.68046997,-0.09756852
2015,298,DOG STUCK BEHIND SINK,Dog,Purpose Built Flats/Maisonettes - 4 to 9 storeys,Dwelling,Other animal assistance,E05000251,Askew,E09000013,Hammersmith and Fulham,Hammersmith,W12,NULL,NULL
2015,298,CAT TRAPPED ON ROOF LEDGE,Cat,House - single occupancy,Dwelling,Animal rescue from height,E05000484,Forest Gate South,E09000025,Newham,Stratford,E15,NULL,NULL
2015,298,CAT TRAPPED IN CAVITY WALL,Cat,Purpose Built Flats/Maisonettes - 10 or more storeys,Dwelling,Other animal assistance,E05011109,Old Kent Road,E09000028,Southwark,Old Kent Road,SE1,NULL,NULL
2015,298,CAT ON TOP OF ROOF,Cat,House - single occupancy,Dwelling,Other animal assistance,E05000341,Uxbridge South,E09000017,Hillingdon,Hillingdon,UB8,NULL,NULL
2015,298,BIRD TRAPPED IN HOUSE GUTTERING,Bird,House - single occupancy,Dwelling,Animal rescue from height,E05000028,Becontree,E09000002,Barking and Dagenham,Dagenham,RM8,NULL,NULL
2015,298,SMALL DOG TRAPPED ON LEDGE,Dog,Converted Flat/Maisonette - Up to 2 storeys,Dwelling,Animal rescue from height,E05009395,Earl's Court,E09000020,Kensington and Chelsea,Kensington,SW5,NULL,NULL
2015,298,CHICKEN IN TREE,Bird,Tree scrub,Outdoor,Animal rescue from height,E05000429,Stockwell,E09000022,Lambeth,Lambeth,SW8,51.4793963,-0.120968698
2015,298,CAT WITH INJURY STUCK ON ROOF,Cat,House - single occupancy,Dwelling,Other animal assistance,E05000429,Stockwell,E09000022,Lambeth,Clapham,SW4,NULL,NULL
2015,298,SMALL ANIMAL RESCUE,Unknown - Domestic Animal Or Pet,Car,Road Vehicle,Other animal assistance,E05011465,Broad Green,E09000008,Croydon,Croydon,CR0,51.38199231,-0.117401578
2015,298,PIGEON STUCK UNDER RAILWAY BRIDGE,Bird,Bridge,Outdoor Structure,Other animal assistance,E05000469,Raynes Park,E09000024,Merton,New Malden,SW20,51.40880499,-0.235073489
2015,298,SMALL ANIMAL RESCUE,Unknown - Domestic Animal Or Pet,Purpose Built Flats/Maisonettes - Up to 3 storeys,Dwelling,Other animal assistance,E05000418,Clapham Common,E09000022,Lambeth,Clapham,SW4,NULL,NULL
2015,298,KITTEN STUCK UNDER HOUSE,Cat,Purpose Built Flats/Maisonettes - Up to 3 storeys,Dwelling,Animal rescue from below ground,E05011109,Old Kent Road,E09000028,Southwark,Old Kent Road,SE15,NULL,NULL
2015,596,ASSIST RSPCA WITH SMALL ANIMAL RESCUE,Bird,House - single occupancy,Dwelling,Animal rescue from height,E05000207,Southbury,E09000010,Enfield,Enfield,EN1,NULL,NULL
